1,-3.188396,55.944425,30,-3.1881361923788645,55.944575,null
2,-3.1881361923788645,55.944575,30,-3.187876384757729,55.944725,hurt.green.filer
3,-3.187876384757729,55.944725,290,-3.1877737787147313,55.94444309221376,null
4,-3.1877737787147313,55.94444309221376,290,-3.1876711726717337,55.94416118442752,bound.ends.matter
5,-3.1876711726717337,55.94416118442752,300,-3.1875211726717336,55.94390137680639,begins.spider.drips
6,-3.1875211726717336,55.94390137680639,300,-3.1873711726717335,55.94364156918525,shut.stands.media
7,-3.1873711726717335,55.94364156918525,40,-3.187141359338798,55.94383440546816,renew.ears.tend
8,-3.187141359338798,55.94383440546816,20,-3.186859451552562,55.94393701151116,null
9,-3.186859451552562,55.94393701151116,20,-3.1865775437663264,55.94403961755416,lime.learns.front
10,-3.1865775437663264,55.94403961755416,180,-3.1868775437663266,55.94403961755416,null
11,-3.1868775437663266,55.94403961755416,10,-3.1865821014404228,55.94409171200746,null
12,-3.1865821014404228,55.94409171200746,200,-3.1868640092266585,55.94398910596446,null
13,-3.1868640092266585,55.94398910596446,140,-3.187093822559594,55.94418194224737,null
14,-3.187093822559594,55.94418194224737,110,-3.187196428602592,55.94446385003361,null
15,-3.187196428602592,55.94446385003361,280,-3.1871443341492918,55.9441684077077,null
16,-3.1871443341492918,55.9441684077077,110,-3.1872469401922894,55.94445031549394,null
17,-3.1872469401922894,55.94445031549394,30,-3.186987132571154,55.944600315493936,null
18,-3.186987132571154,55.944600315493936,200,-3.1872690403573896,55.944497709450935,null
19,-3.1872690403573896,55.944497709450935,10,-3.1869735980314857,55.94454980390424,artist.gets.react
20,-3.1869735980314857,55.94454980390424,40,-3.18674378469855,55.944742640187144,null
21,-3.18674378469855,55.944742640187144,30,-3.1864839770774145,55.94489264018714,laws.merit.bleak
22,-3.1864839770774145,55.94489264018714,130,-3.1866768133603203,55.94512245352008,dragon.bottle.crisp
23,-3.1866768133603203,55.94512245352008,130,-3.186869649643226,55.945352266853014,spent.spoon.bolt
24,-3.186869649643226,55.945352266853014,30,-3.1866098420220905,55.94550226685301,null
25,-3.1866098420220905,55.94550226685301,30,-3.186350034400955,55.94565226685301,null
26,-3.186350034400955,55.94565226685301,40,-3.1861202210680193,55.945845103135916,null
27,-3.1861202210680193,55.945845103135916,30,-3.1858604134468838,55.945995103135914,renew.slows.basket
28,-3.1858604134468838,55.945995103135914,320,-3.185630600113948,55.94580226685301,shed.desire.muddy
29,-3.185630600113948,55.94580226685301,340,-3.1853486923277123,55.94569966081001,null
30,-3.1853486923277123,55.94569966081001,330,-3.185088884706577,55.94554966081001,null
